"ts","temperature","humidity","windspeed"
2018-05-23 01:30:00,34,28,2
2018-05-23 02:30:00,33,27,2
2018-05-23 02:30:00,33,27,2
2018-05-23 02:30:00,33,27,2
2018-05-23 02:30:00,33,27,2
2018-05-23 03:30:00,33,29,2
2018-05-23 03:30:00,33,29,2
2018-05-23 03:30:00,33,29,2
2018-05-23 03:30:00,33,29,2
2018-05-23 04:30:00,33,27,3
2018-05-23 04:30:00,33,27,3
2018-05-23 04:30:00,33,27,3
2018-05-23 04:30:00,33,27,3
2018-05-23 05:30:00,33,27,3
2018-05-23 05:30:00,33,27,3
2018-05-23 05:30:00,33,27,3
2018-05-23 05:30:00,33,27,3
2018-05-23 06:30:00,31,31,3
2018-05-23 06:30:00,31,31,3
2018-05-23 06:30:00,31,31,3
2018-05-23 06:30:00,31,31,3
2018-05-23 07:30:00,32,29,1
2018-05-23 07:30:00,32,29,1
2018-05-23 07:30:00,32,29,1
2018-05-23 07:30:00,32,29,1
2018-05-23 08:30:00,34,26,1
2018-05-23 08:30:00,34,26,1
2018-05-23 08:30:00,34,26,1
2018-05-23 08:30:00,34,26,1
2018-05-23 09:30:00,39,18,1
2018-05-23 09:30:00,39,18,1
2018-05-23 09:30:00,39,18,1
2018-05-23 09:30:00,39,18,1
2018-05-23 10:30:00,40,16,2
2018-05-23 10:30:00,40,16,2
2018-05-23 10:30:00,40,16,2
2018-05-23 10:30:00,40,16,2
2018-05-23 11:30:00,41,15,3
2018-05-23 11:30:00,41,15,3
2018-05-23 11:30:00,41,15,3
2018-05-23 11:30:00,41,15,3
2018-05-23 12:30:00,42,13,3
2018-05-23 12:30:00,42,13,3
2018-05-23 12:30:00,42,13,3
2018-05-23 12:30:00,42,13,3
2018-05-23 13:30:00,42,13,3
2018-05-23 13:30:00,42,13,3
2018-05-23 13:30:00,42,13,3
2018-05-23 13:30:00,42,13,3
2018-05-23 14:30:00,42,13,3
2018-05-23 14:30:00,42,13,3
2018-05-23 14:30:00,42,13,3
2018-05-23 14:30:00,42,13,3
2018-05-23 15:30:00,44,8,5
2018-05-23 15:30:00,44,8,5
2018-05-23 15:30:00,44,8,5
2018-05-23 15:30:00,44,8,5
2018-05-23 16:30:00,44,11,3
2018-05-23 16:30:00,44,11,3
2018-05-23 16:30:00,44,11,3
2018-05-23 16:30:00,44,11,3
2018-05-23 17:30:00,44,11,3
2018-05-23 17:30:00,44,11,3
2018-05-23 17:30:00,44,11,3
2018-05-23 17:30:00,44,11,3
2018-05-23 18:30:00,43,11,4
2018-05-23 18:30:00,43,11,4
2018-05-23 18:30:00,43,11,4
2018-05-23 18:30:00,43,11,4
2018-05-23 19:30:00,40,17,2
2018-05-23 19:30:00,40,17,2
2018-05-23 19:30:00,40,17,2
2018-05-23 19:30:00,40,17,2
2018-05-23 20:30:00,39,21,3
2018-05-23 20:30:00,39,21,3
2018-05-23 20:30:00,39,21,3
2018-05-23 20:30:00,39,21,3
2018-05-23 21:30:00,37,23,2
2018-05-23 21:30:00,37,23,2
2018-05-23 21:30:00,37,23,2
2018-05-23 21:30:00,37,23,2
2018-05-23 22:30:00,37,25,1
2018-05-23 22:30:00,37,25,1
2018-05-23 22:30:00,37,25,1
2018-05-23 22:30:00,37,25,1
2018-05-23 23:30:00,36,26,3
2018-05-23 23:30:00,36,26,3
2018-05-23 23:30:00,36,26,3
2018-05-23 23:30:00,36,26,3
2018-05-24 00:30:00,34,30,3
2018-05-24 00:30:00,34,30,3
2018-05-24 00:30:00,34,30,3
2018-05-24 00:30:00,34,30,3
2018-05-24 01:30:00,35,30,2
2018-05-24 01:30:00,35,30,2
2018-05-24 01:30:00,35,30,2
2018-05-24 01:30:00,35,30,2
2018-05-24 02:30:00,35,30,2
2018-05-24 02:30:00,35,30,2
2018-05-24 02:30:00,35,30,2
2018-05-24 02:30:00,35,30,2
2018-05-24 03:30:00,34,24,2
2018-05-24 03:30:00,34,24,2
2018-05-24 03:30:00,34,24,2
2018-05-24 03:30:00,34,24,2
2018-05-24 04:30:00,34,21,2
2018-05-24 04:30:00,34,21,2
2018-05-24 04:30:00,34,21,2
2018-05-24 04:30:00,34,21,2
2018-05-24 05:30:00,33,18,3
2018-05-24 05:30:00,33,18,3
2018-05-24 05:30:00,33,18,3
2018-05-24 05:30:00,33,18,3
2018-05-24 06:30:00,32,19,2
2018-05-24 06:30:00,32,19,2
2018-05-24 06:30:00,32,19,2
2018-05-24 06:30:00,32,19,2
2018-05-24 07:30:00,32,21,2
2018-05-24 07:30:00,32,21,2
2018-05-24 07:30:00,32,21,2
2018-05-24 07:30:00,32,21,2
2018-05-24 08:30:00,34,18,2
2018-05-24 08:30:00,34,18,2
2018-05-24 08:30:00,34,18,2
2018-05-24 08:30:00,34,18,2
2018-05-24 09:30:00,34,18,2
2018-05-24 09:30:00,34,18,2
2018-05-24 09:30:00,34,18,2
2018-05-24 09:30:00,34,18,2
2018-05-24 10:30:00,35,19,2
2018-05-24 10:30:00,35,19,2
2018-05-24 10:30:00,35,19,2
2018-05-24 10:30:00,35,19,2
2018-05-24 11:30:00,38,22,2
2018-05-24 11:30:00,38,22,2
2018-05-24 11:30:00,38,22,2
2018-05-24 11:30:00,38,22,2
2018-05-24 12:30:00,41,18,4
2018-05-24 12:30:00,41,18,4
2018-05-24 12:30:00,41,18,4
2018-05-24 12:30:00,41,18,4
2018-05-24 13:30:00,42,14,4
2018-05-24 13:30:00,42,14,4
2018-05-24 13:30:00,42,14,4
2018-05-24 13:30:00,42,14,4
2018-05-24 14:30:00,43,12,3
2018-05-24 14:30:00,43,12,3
2018-05-24 14:30:00,43,12,3
2018-05-24 14:30:00,43,12,3
2018-05-24 15:30:00,44,11,4
2018-05-24 15:30:00,44,11,4
2018-05-24 15:30:00,44,11,4
2018-05-24 15:30:00,44,11,4
2018-05-24 16:30:00,44,8,4
2018-05-24 16:30:00,44,8,4
2018-05-24 16:30:00,44,8,4
2018-05-24 16:30:00,44,8,4
2018-05-24 17:30:00,44,8,4
2018-05-24 17:30:00,44,8,4
2018-05-24 17:30:00,44,8,4
2018-05-24 17:30:00,44,8,4
2018-05-24 18:30:00,43,10,3
2018-05-24 18:30:00,43,10,3
2018-05-24 18:30:00,43,10,3
2018-05-24 18:30:00,43,10,3
2018-05-24 19:30:00,41,12,2
2018-05-24 19:30:00,41,12,2
2018-05-24 19:30:00,41,12,2
2018-05-24 19:30:00,41,12,2
2018-05-24 20:30:00,38,16,3
2018-05-24 20:30:00,38,16,3
2018-05-24 20:30:00,38,16,3
2018-05-24 20:30:00,38,16,3
2018-05-24 21:30:00,37,18,3
2018-05-24 21:30:00,37,18,3
2018-05-24 21:30:00,37,18,3
2018-05-24 21:30:00,37,18,3
2018-05-24 22:30:00,35,15,1
2018-05-24 22:30:00,35,15,1
2018-05-24 22:30:00,35,15,1
2018-05-24 22:30:00,35,15,1
2018-05-24 23:30:00,34,14,2
2018-05-24 23:30:00,34,14,2
2018-05-24 23:30:00,34,14,2
2018-05-24 23:30:00,34,14,2
2018-05-25 00:30:00,34,14,2
2018-05-25 00:30:00,34,14,2
2018-05-25 00:30:00,34,14,2
2018-05-25 00:30:00,34,14,2
2018-05-25 01:30:00,33,15,1
2018-05-25 01:30:00,33,15,1
2018-05-25 01:30:00,33,15,1
2018-05-25 01:30:00,33,15,1
2018-05-25 02:30:00,32,18,2
2018-05-25 02:30:00,32,18,2
2018-05-25 02:30:00,32,18,2
2018-05-25 02:30:00,32,18,2
2018-05-25 03:30:00,30,23,1
2018-05-25 03:30:00,30,23,1
2018-05-25 03:30:00,30,23,1
2018-05-25 03:30:00,30,23,1
2018-05-25 04:30:00,30,23,1
2018-05-25 04:30:00,30,23,1
2018-05-25 04:30:00,30,23,1
2018-05-25 04:30:00,30,23,1
2018-05-25 05:30:00,30,22,1
2018-05-25 05:30:00,30,22,1
2018-05-25 05:30:00,30,22,1
2018-05-25 05:30:00,30,22,1
2018-05-25 06:30:00,29,28,2
2018-05-25 06:30:00,29,28,2
2018-05-25 06:30:00,29,28,2
2018-05-25 06:30:00,29,28,2
2018-05-25 07:30:00,29,23,1
2018-05-25 07:30:00,29,23,1
2018-05-25 07:30:00,29,23,1
2018-05-25 07:30:00,29,23,1
2018-05-25 08:30:00,29,23,1
2018-05-25 08:30:00,29,23,1
2018-05-25 08:30:00,29,23,1
2018-05-25 08:30:00,29,23,1
2018-05-25 09:30:00,36,15,3
2018-05-25 09:30:00,36,15,3
2018-05-25 09:30:00,36,15,3
2018-05-25 09:30:00,36,15,3
2018-05-25 10:30:00,39,11,3
2018-05-25 10:30:00,39,11,3
2018-05-25 10:30:00,39,11,3
2018-05-25 10:30:00,39,11,3
2018-05-25 11:30:00,40,11,3
2018-05-25 11:30:00,40,11,3
2018-05-25 11:30:00,40,11,3
2018-05-25 11:30:00,40,11,3
2018-05-25 12:30:00,43,8,3
2018-05-25 12:30:00,43,8,3
2018-05-25 12:30:00,43,8,3
2018-05-25 12:30:00,43,8,3
2018-05-25 13:30:00,44,7,4
2018-05-25 13:30:00,44,7,4
2018-05-25 13:30:00,44,7,4
2018-05-25 13:30:00,44,7,4
2018-05-25 14:30:00,44,7,4
2018-05-25 14:30:00,44,7,4
2018-05-25 14:30:00,44,7,4
2018-05-25 14:30:00,44,7,4
2018-05-25 15:30:00,45,7,6
2018-05-25 15:30:00,45,7,6
2018-05-25 15:30:00,45,7,6
2018-05-25 15:30:00,45,7,6
2018-05-25 16:30:00,45,7,3
2018-05-25 16:30:00,45,7,3
2018-05-25 16:30:00,45,7,3
2018-05-25 16:30:00,45,7,3
2018-05-25 17:30:00,45,7,3
2018-05-25 17:30:00,45,7,3
2018-05-25 17:30:00,45,7,3
2018-05-25 17:30:00,45,7,3
2018-05-25 18:30:00,44,7,5
2018-05-25 18:30:00,44,7,5
2018-05-25 18:30:00,44,7,5
2018-05-25 18:30:00,44,7,5
2018-05-25 19:30:00,42,9,3
2018-05-25 19:30:00,42,9,3
2018-05-25 19:30:00,42,9,3
2018-05-25 19:30:00,42,9,3
2018-05-25 20:30:00,39,10,2
2018-05-25 20:30:00,39,10,2
2018-05-25 20:30:00,39,10,2
2018-05-25 20:30:00,39,10,2
2018-05-25 21:30:00,38,12,2
2018-05-25 21:30:00,38,12,2
2018-05-25 21:30:00,38,12,2
2018-05-25 21:30:00,38,12,2
2018-05-25 22:30:00,38,12,2
2018-05-25 22:30:00,38,12,2
2018-05-25 22:30:00,38,12,2
2018-05-25 22:30:00,38,12,2
2018-05-25 23:30:00,38,12,2
2018-05-25 23:30:00,38,12,2
2018-05-25 23:30:00,38,12,2
2018-05-25 23:30:00,38,12,2
2018-05-26 00:30:00,35,15,1
2018-05-26 00:30:00,35,15,1
2018-05-26 00:30:00,35,15,1
2018-05-26 00:30:00,35,15,1
2018-05-26 01:30:00,34,16,1
2018-05-26 01:30:00,34,16,1
2018-05-26 01:30:00,34,16,1
2018-05-26 01:30:00,34,16,1
2018-05-26 02:30:00,33,19,1
2018-05-26 02:30:00,33,19,1
2018-05-26 02:30:00,33,19,1
2018-05-26 02:30:00,33,19,1
2018-05-26 03:30:00,32,22,1
2018-05-26 03:30:00,32,22,1
2018-05-26 03:30:00,32,22,1
2018-05-26 03:30:00,32,22,1
2018-05-26 04:30:00,30,27,1
2018-05-26 04:30:00,30,27,1
2018-05-26 04:30:00,30,27,1
2018-05-26 04:30:00,30,27,1
2018-05-26 05:30:00,29,28,1
2018-05-26 05:30:00,29,28,1
2018-05-26 05:30:00,29,28,1
2018-05-26 05:30:00,29,28,1
2018-05-26 06:30:00,29,28,2
2018-05-26 06:30:00,29,28,2
2018-05-26 06:30:00,29,28,2
2018-05-26 06:30:00,29,28,2
2018-05-26 07:30:00,29,26,1
2018-05-26 07:30:00,29,26,1
2018-05-26 07:30:00,29,26,1
2018-05-26 07:30:00,29,26,1
2018-05-26 08:30:00,31,22,2
2018-05-26 08:30:00,31,22,2
2018-05-26 08:30:00,31,22,2
2018-05-26 08:30:00,31,22,2
2018-05-26 09:30:00,34,17,2
2018-05-26 09:30:00,34,17,2
2018-05-26 09:30:00,34,17,2
2018-05-26 09:30:00,34,17,2
2018-05-26 10:30:00,36,16,2
2018-05-26 10:30:00,36,16,2
2018-05-26 10:30:00,36,16,2
2018-05-26 10:30:00,36,16,2
2018-05-26 11:30:00,39,14,2
2018-05-26 11:30:00,39,14,2
2018-05-26 11:30:00,39,14,2
2018-05-26 11:30:00,39,14,2
2018-05-26 12:30:00,43,11,2
2018-05-26 12:30:00,43,11,2
2018-05-26 12:30:00,43,11,2
2018-05-26 12:30:00,43,11,2
2018-05-26 13:30:00,44,10,2
2018-05-26 13:30:00,44,10,2
2018-05-26 13:30:00,44,10,2
2018-05-26 13:30:00,44,10,2
2018-05-26 14:30:00,44,8,3
2018-05-26 14:30:00,44,8,3
2018-05-26 14:30:00,44,8,3
2018-05-26 14:30:00,44,8,3
2018-05-26 15:30:00,46,7,4
2018-05-26 15:30:00,46,7,4
2018-05-26 15:30:00,46,7,4
2018-05-26 15:30:00,46,7,4
2018-05-26 16:30:00,46,7,3
2018-05-26 16:30:00,46,7,3
2018-05-26 16:30:00,46,7,3
2018-05-26 16:30:00,46,7,3
2018-05-26 17:30:00,46,7,3
2018-05-26 17:30:00,46,7,3
2018-05-26 17:30:00,46,7,3
2018-05-26 17:30:00,46,7,3
2018-05-26 18:30:00,46,7,2
2018-05-26 18:30:00,46,7,2
2018-05-26 18:30:00,46,7,2
2018-05-26 18:30:00,46,7,2
2018-05-26 19:30:00,44,7,3
2018-05-26 19:30:00,44,7,3
2018-05-26 19:30:00,44,7,3
2018-05-26 19:30:00,44,7,3
2018-05-26 20:30:00,42,9,1
2018-05-26 20:30:00,42,9,1
2018-05-26 20:30:00,42,9,1
2018-05-26 20:30:00,42,9,1
2018-05-26 21:30:00,39,10,1
2018-05-26 21:30:00,39,10,1
2018-05-26 21:30:00,39,10,1
2018-05-26 21:30:00,39,10,1
2018-05-26 22:30:00,38,13,2
2018-05-26 22:30:00,38,13,2
2018-05-26 22:30:00,38,13,2
2018-05-26 22:30:00,38,13,2
2018-05-26 23:30:00,37,13,2
2018-05-26 23:30:00,37,13,2
2018-05-26 23:30:00,37,13,2
2018-05-26 23:30:00,37,13,2
2018-05-27 00:30:00,36,14,3
2018-05-27 00:30:00,36,14,3
2018-05-27 00:30:00,36,14,3
2018-05-27 00:30:00,36,14,3
2018-05-27 01:30:00,36,14,2
2018-05-27 01:30:00,36,14,2
2018-05-27 01:30:00,36,14,2
2018-05-27 01:30:00,36,14,2
2018-05-27 02:30:00,34,17,4
2018-05-27 02:30:00,34,17,4
2018-05-27 02:30:00,34,17,4
2018-05-27 02:30:00,34,17,4
2018-05-27 03:30:00,33,19,2
2018-05-27 03:30:00,33,19,2
2018-05-27 03:30:00,33,19,2
2018-05-27 03:30:00,33,19,2
2018-05-27 04:30:00,33,19,2
2018-05-27 04:30:00,33,19,2
2018-05-27 04:30:00,33,19,2
2018-05-27 04:30:00,33,19,2
2018-05-27 05:30:00,32,19,2
2018-05-27 05:30:00,32,19,2
2018-05-27 05:30:00,32,19,2
2018-05-27 05:30:00,32,19,2
2018-05-27 06:30:00,32,17,2
2018-05-27 06:30:00,32,17,2
2018-05-27 06:30:00,32,17,2
2018-05-27 06:30:00,32,17,2
2018-05-27 07:30:00,33,16,1
2018-05-27 07:30:00,33,16,1
2018-05-27 07:30:00,33,16,1
2018-05-27 07:30:00,33,16,1
2018-05-27 08:30:00,33,17,3
2018-05-27 08:30:00,33,17,3
2018-05-27 08:30:00,33,17,3
2018-05-27 08:30:00,33,17,3
2018-05-27 09:30:00,36,13,3
2018-05-27 09:30:00,36,13,3
2018-05-27 09:30:00,36,13,3
2018-05-27 09:30:00,36,13,3
2018-05-27 10:30:00,38,11,3
2018-05-27 10:30:00,38,11,3
2018-05-27 10:30:00,38,11,3
2018-05-27 10:30:00,38,11,3
2018-05-27 11:30:00,41,9,3
2018-05-27 11:30:00,41,9,3
2018-05-27 11:30:00,41,9,3
2018-05-27 11:30:00,41,9,3
2018-05-27 12:30:00,42,9,3
2018-05-27 12:30:00,42,9,3
2018-05-27 12:30:00,42,9,3
2018-05-27 12:30:00,42,9,3
2018-05-27 13:30:00,45,7,4
2018-05-27 13:30:00,45,7,4
2018-05-27 13:30:00,45,7,4
2018-05-27 13:30:00,45,7,4
2018-05-27 14:30:00,45,22,4
2018-05-27 14:30:00,45,22,4
2018-05-27 14:30:00,45,22,4
2018-05-27 14:30:00,45,22,4
2018-05-27 15:30:00,45,22,4
2018-05-27 15:30:00,45,22,4
2018-05-27 15:30:00,45,22,4
2018-05-27 15:30:00,45,22,4
2018-05-27 16:30:00,45,18,2
2018-05-27 16:30:00,45,18,2
2018-05-27 16:30:00,45,18,2
2018-05-27 16:30:00,45,18,2
2018-05-27 17:30:00,45,18,4
2018-05-27 17:30:00,45,18,4
2018-05-27 17:30:00,45,18,4
2018-05-27 17:30:00,45,18,4
2018-05-27 18:30:00,45,18,3
2018-05-27 18:30:00,45,18,3
2018-05-27 18:30:00,45,18,3
2018-05-27 18:30:00,45,18,3
2018-05-27 19:30:00,43,7,3
2018-05-27 19:30:00,43,7,3
2018-05-27 19:30:00,43,7,3
2018-05-27 19:30:00,43,7,3
2018-05-27 20:30:00,42,8,2
2018-05-27 20:30:00,42,8,2
2018-05-27 20:30:00,42,8,2
2018-05-27 20:30:00,42,8,2
2018-05-27 21:30:00,40,9,3
2018-05-27 21:30:00,40,9,3
2018-05-27 21:30:00,40,9,3
2018-05-27 21:30:00,40,9,3
2018-05-27 22:30:00,37,13,2
2018-05-27 22:30:00,37,13,2
2018-05-27 22:30:00,37,13,2
2018-05-27 22:30:00,37,13,2
2018-05-27 23:30:00,36,13,2
2018-05-27 23:30:00,36,13,2
2018-05-27 23:30:00,36,13,2
2018-05-27 23:30:00,36,13,2
2018-05-28 00:30:00,34,23,4
2018-05-28 00:30:00,34,23,4
2018-05-28 00:30:00,34,23,4
2018-05-28 00:30:00,34,23,4
2018-05-28 01:30:00,34,23,2
2018-05-28 01:30:00,34,23,2
2018-05-28 01:30:00,34,23,2
2018-05-28 01:30:00,34,23,2
2018-05-28 02:30:00,33,26,1
2018-05-28 02:30:00,33,26,1
2018-05-28 02:30:00,33,26,1
2018-05-28 02:30:00,33,26,1
2018-05-28 03:30:00,32,29,2
2018-05-28 03:30:00,32,29,2
2018-05-28 03:30:00,32,29,2
2018-05-28 03:30:00,32,29,2
2018-05-28 04:30:00,31,35,2
2018-05-28 04:30:00,31,35,2
2018-05-28 04:30:00,31,35,2
2018-05-28 04:30:00,31,35,2
2018-05-28 05:30:00,31,35,1
2018-05-28 05:30:00,31,35,1
2018-05-28 05:30:00,31,35,1
2018-05-28 05:30:00,31,35,1
2018-05-28 06:30:00,31,35,1
2018-05-28 06:30:00,31,35,1
2018-05-28 06:30:00,31,35,1
2018-05-28 06:30:00,31,35,1
2018-05-28 07:30:00,34.587,29,2
2018-05-28 07:30:00,34.587,29,2
2018-05-28 07:30:00,34.587,29,2
2018-05-28 07:30:00,34.587,29,2
2018-05-28 08:30:00,34,28,1
2018-05-28 08:30:00,34,28,1
2018-05-28 08:30:00,34,28,1
2018-05-28 08:30:00,34,28,1
2018-05-28 09:30:00,35,28,2
2018-05-28 09:30:00,35,28,2
2018-05-28 09:30:00,35,28,2
2018-05-28 09:30:00,35,28,2
2018-05-28 10:30:00,40.287,28,2
2018-05-28 10:30:00,40.287,28,2
2018-05-28 10:30:00,40.287,28,2
2018-05-28 10:30:00,40.287,28,2
2018-05-28 11:30:00,40.287,28,2
2018-05-28 11:30:00,40.287,28,2
2018-05-28 11:30:00,40.287,28,2
2018-05-28 11:30:00,40.287,28,2
2018-05-28 12:30:00,41.45,26,1
2018-05-28 12:30:00,41.45,26,1
2018-05-28 12:30:00,41.45,26,1
2018-05-28 12:30:00,41.45,26,1
2018-05-28 13:30:00,42.407,23,2
2018-05-28 13:30:00,42.407,23,2
2018-05-28 13:30:00,42.407,23,2
2018-05-28 13:30:00,42.407,23,2
2018-05-28 14:30:00,42.407,23,2
2018-05-28 14:30:00,42.407,23,2
2018-05-28 14:30:00,42.407,23,2
2018-05-28 14:30:00,42.407,23,2
2018-05-28 15:30:00,42.407,23,2
2018-05-28 15:30:00,42.407,23,2
2018-05-28 15:30:00,42.407,23,2
2018-05-28 15:30:00,42.407,23,2
2018-05-28 16:30:00,41.411,17,3
2018-05-28 16:30:00,41.411,17,3
2018-05-28 16:30:00,41.411,17,3
2018-05-28 16:30:00,41.411,17,3
2018-05-28 17:30:00,41.411,17,3
2018-05-28 17:30:00,41.411,17,3
2018-05-28 17:30:00,41.411,17,3
2018-05-28 17:30:00,41.411,17,3
2018-05-28 18:30:00,41.411,17,3
2018-05-28 18:30:00,41.411,17,3
2018-05-28 18:30:00,41.411,17,3
2018-05-28 18:30:00,41.411,17,3
2018-05-28 19:30:00,31.999,28,2
2018-05-28 19:30:00,31.999,28,2
2018-05-28 19:30:00,31.999,28,2
2018-05-28 19:30:00,31.999,28,2
2018-05-28 20:30:00,31.999,28,2
2018-05-28 20:30:00,31.999,28,2
2018-05-28 20:30:00,31.999,28,2
2018-05-28 20:30:00,31.999,28,2
2018-05-28 21:30:00,31.999,28,2
2018-05-28 21:30:00,31.999,28,2
2018-05-28 21:30:00,31.999,28,2
2018-05-28 21:30:00,31.999,28,2
2018-05-28 22:30:00,26.644,51,1
2018-05-28 22:30:00,26.644,51,1
2018-05-28 22:30:00,26.644,51,1
2018-05-28 22:30:00,26.644,51,1
2018-05-28 23:30:00,35,24,1
2018-05-28 23:30:00,35,24,1
2018-05-28 23:30:00,35,24,1
2018-05-28 23:30:00,35,24,1
2018-05-29 00:30:00,35,26,1
2018-05-29 00:30:00,35,26,1
2018-05-29 00:30:00,35,26,1
2018-05-29 00:30:00,35,26,1
2018-05-29 01:30:00,34,28,2
2018-05-29 01:30:00,34,28,2
2018-05-29 01:30:00,34,28,2
2018-05-29 01:30:00,34,28,2
2018-05-29 02:30:00,25.057,36,2
2018-05-29 02:30:00,25.057,36,2
2018-05-29 02:30:00,25.057,36,2
2018-05-29 02:30:00,25.057,36,2
2018-05-29 03:30:00,32,33,2
2018-05-29 03:30:00,32,33,2
2018-05-29 03:30:00,32,33,2
2018-05-29 03:30:00,32,33,2
2018-05-29 04:30:00,30,33,1
2018-05-29 04:30:00,30,33,1
2018-05-29 04:30:00,30,33,1
2018-05-29 04:30:00,30,33,1
2018-05-29 05:30:00,30,33,1
2018-05-29 05:30:00,30,33,1
2018-05-29 05:30:00,30,33,1
2018-05-29 05:30:00,30,33,1
2018-05-29 06:30:00,30,33,1
2018-05-29 06:30:00,30,33,1
2018-05-29 06:30:00,30,33,1
2018-05-29 06:30:00,30,33,1
2018-05-29 07:30:00,31,38,5
2018-05-29 07:30:00,31,38,5
2018-05-29 07:30:00,31,38,5
2018-05-29 07:30:00,31,38,5
2018-05-29 08:30:00,32,38,3
2018-05-29 08:30:00,32,38,3
2018-05-29 08:30:00,32,38,3
2018-05-29 08:30:00,32,38,3
2018-05-29 09:30:00,35,32,3
2018-05-29 09:30:00,35,32,3
2018-05-29 09:30:00,35,32,3
2018-05-29 09:30:00,35,32,3
2018-05-29 10:30:00,37.51,37,2
2018-05-29 10:30:00,37.51,37,2
2018-05-29 10:30:00,37.51,37,2
2018-05-29 10:30:00,37.51,37,2
2018-05-29 11:30:00,39.02,35,1
2018-05-29 11:30:00,39.02,35,1
2018-05-29 11:30:00,39.02,35,1
2018-05-29 11:30:00,39.02,35,1
2018-05-29 12:30:00,39.81,20,3
2018-05-29 12:30:00,39.81,20,3
2018-05-29 12:30:00,39.81,20,3
2018-05-29 12:30:00,39.81,20,3
2018-05-29 13:30:00,40.54,35,2
2018-05-29 13:30:00,40.54,35,2
2018-05-29 13:30:00,40.54,35,2
2018-05-29 13:30:00,40.54,35,2
2018-05-29 14:30:00,42.27,9,2
2018-05-29 14:30:00,42.27,9,2
2018-05-29 14:30:00,42.27,9,2
2018-05-29 14:30:00,42.27,9,2
2018-05-29 15:30:00,46,9,3
2018-05-29 15:30:00,46,9,3
2018-05-29 15:30:00,46,9,3
2018-05-29 15:30:00,46,9,3
2018-05-29 16:30:00,45.02,11,1
2018-05-29 16:30:00,45.02,11,1
2018-05-29 16:30:00,45.02,11,1
2018-05-29 16:30:00,45.02,11,1
2018-05-29 17:30:00,45.04,14,1
2018-05-29 17:30:00,45.04,14,1
2018-05-29 17:30:00,45.04,14,1
2018-05-29 17:30:00,45.04,14,1
2018-05-29 18:30:00,43.04,19,3
2018-05-29 18:30:00,43.04,19,3
2018-05-29 18:30:00,43.04,19,3
2018-05-29 18:30:00,43.04,19,3
2018-05-29 19:30:00,42.14,11,1
2018-05-29 19:30:00,42.14,11,1
2018-05-29 19:30:00,42.14,11,1
2018-05-29 19:30:00,42.14,11,1
2018-05-29 20:30:00,42,17,2
2018-05-29 20:30:00,42,17,2
2018-05-29 20:30:00,42,17,2
2018-05-29 20:30:00,42,17,2
2018-05-29 21:30:00,40,31,3
2018-05-29 21:30:00,40,31,3
2018-05-29 21:30:00,40,31,3
2018-05-29 21:30:00,40,31,3
2018-05-29 22:30:00,37,44,6
2018-05-29 22:30:00,37,44,6
2018-05-29 22:30:00,37,44,6
2018-05-29 22:30:00,37,44,6
2018-05-29 23:30:00,35,50,6
2018-05-29 23:30:00,35,50,6
2018-05-29 23:30:00,35,50,6
2018-05-29 23:30:00,35,50,6
2018-05-30 00:30:00,32,49,6
2018-05-30 00:30:00,32,49,6
2018-05-30 00:30:00,32,49,6
2018-05-30 00:30:00,32,49,6
2018-05-30 01:30:00,32,43,4
2018-05-30 01:30:00,32,43,4
2018-05-30 01:30:00,32,43,4
2018-05-30 01:30:00,32,43,4
2018-05-30 02:30:00,12,147,4
2018-05-30 02:30:00,12,147,4
2018-05-30 02:30:00,12,147,4
2018-05-30 02:30:00,12,147,4
2018-05-30 03:30:00,12,147,4
2018-05-30 03:30:00,12,147,4
2018-05-30 03:30:00,12,147,4
2018-05-30 03:30:00,12,147,4
2018-05-30 04:30:00,26.982,48,4
2018-05-30 04:30:00,26.982,48,4
2018-05-30 04:30:00,26.982,48,4
2018-05-30 04:30:00,26.982,48,4
2018-05-30 05:30:00,31,43,5
2018-05-30 05:30:00,31,43,5
2018-05-30 05:30:00,31,43,5
2018-05-30 05:30:00,31,43,5
2018-05-30 06:30:00,31,43,5
2018-05-30 06:30:00,31,43,5
2018-05-30 06:30:00,31,43,5
2018-05-30 06:30:00,31,43,5
2018-05-30 07:30:00,31,45,5
2018-05-30 07:30:00,31,45,5
2018-05-30 07:30:00,31,45,5
2018-05-30 07:30:00,31,45,5
2018-05-30 08:30:00,31,58,2
2018-05-30 08:30:00,31,58,2
2018-05-30 08:30:00,31,58,2
2018-05-30 08:30:00,31,58,2
2018-05-30 09:30:00,32,55,4
2018-05-30 09:30:00,32,55,4
2018-05-30 09:30:00,32,55,4
2018-05-30 09:30:00,32,55,4
2018-05-30 10:30:00,34,49,5
2018-05-30 10:30:00,34,49,5
2018-05-30 10:30:00,34,49,5
2018-05-30 10:30:00,34,49,5
2018-05-30 11:30:00,35,50,4
2018-05-30 11:30:00,35,50,4
2018-05-30 11:30:00,35,50,4
2018-05-30 11:30:00,35,50,4
2018-05-30 12:30:00,36,41,4
2018-05-30 12:30:00,36,41,4
2018-05-30 12:30:00,36,41,4
2018-05-30 12:30:00,36,41,4
2018-05-30 13:30:00,37.51,44,3
2018-05-30 13:30:00,37.51,44,3
2018-05-30 13:30:00,37.51,44,3
2018-05-30 13:30:00,37.51,44,3
2018-05-30 14:30:00,39,42,3
2018-05-30 14:30:00,39,42,3
2018-05-30 14:30:00,39,42,3
